datetime,temp (K),feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_all,id_weather,main_weather,description_weather,icon_weather,rain_1h,wind_gust
1683838800,300.16,304.35,1010,94,300.16,300.16,1.03,110,40,802,Clouds,scattered clouds,03n,,
1683842400,301.16,307.65,1010,94,301.16,301.16,2.06,80,40,802,Clouds,scattered clouds,03n,,
1683846000,301.16,307.65,1010,94,301.16,301.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1683849600,301.16,307.65,1011,94,301.16,301.16,2.06,130,75,803,Clouds,broken clouds,04d,,
1683853200,302.16,309.16,1012,89,302.16,302.16,3.6,130,75,803,Clouds,broken clouds,04d,,
1683856800,304.16,311.16,1012,79,304.16,304.16,2.57,130,40,802,Clouds,scattered clouds,03d,,
1683860400,306.16,313.16,1012,70,306.16,306.16,3.09,130,40,802,Clouds,scattered clouds,03d,,
1683864000,305.16,312.16,1011,70,305.16,305.16,2.06,170,40,802,Clouds,scattered clouds,03d,,
1683867600,305.16,312.16,1010,74,305.16,305.16,4.63,120,40,802,Clouds,scattered clouds,03d,,
1683871200,306.16,313.16,1009,66,306.16,306.16,3.09,130,40,802,Clouds,scattered clouds,03d,,
1683874800,307.16,314.16,1008,66,307.16,307.16,4.63,190,40,802,Clouds,scattered clouds,03d,,
1683878400,307.16,314.16,1008,66,307.16,307.16,4.63,200,75,803,Clouds,broken clouds,04d,,
1683882000,304.16,311.16,1008,79,304.16,304.16,6.17,280,75,803,Clouds,broken clouds,04d,,
1683885600,304.16,311.16,1008,74,304.16,304.16,5.66,260,40,802,Clouds,scattered clouds,03d,,
1683889200,302.16,308.82,1009,84,302.16,302.16,3.09,300,40,802,Clouds,scattered clouds,03d,,
1683892800,301.16,305.75,1010,83,301.16,301.16,3.09,280,40,802,Clouds,scattered clouds,03n,,
1683896400,301.16,306.75,1010,89,301.16,301.16,1.54,290,20,801,Clouds,few clouds,02n,,
1683900000,301.16,306.75,1011,89,301.16,301.16,1.03,0,20,801,Clouds,few clouds,02n,,
1683903600,301.16,306.75,1012,89,301.16,301.16,1.03,0,20,801,Clouds,few clouds,02n,,
1683907200,301.16,306.75,1012,89,301.16,301.16,2.06,60,20,801,Clouds,few clouds,02n,,
1683910800,300.16,305.03,1012,100,300.16,300.16,2.06,60,20,801,Clouds,few clouds,02n,,
1683914400,300.16,304.35,1011,94,300.16,300.16,2.06,70,20,801,Clouds,few clouds,02n,,
1683918000,301.16,307.65,1010,94,301.16,301.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1683921600,301.16,307.65,1010,94,301.16,301.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1683925200,301.16,307.65,1010,94,301.16,301.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1683928800,300.16,305.03,1010,100,300.16,300.16,1.54,70,40,802,Clouds,scattered clouds,03n,,
1683932400,300.16,304.35,1010,94,300.16,300.16,1.54,70,20,801,Clouds,few clouds,02d,,
1683936000,301.16,307.65,1011,94,301.16,301.16,1.03,0,20,801,Clouds,few clouds,02d,,
1683939600,303.16,310.16,1012,84,303.16,303.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1683943200,303.16,310.16,1012,84,303.16,303.16,2.06,220,75,803,Clouds,broken clouds,04d,,
1683946800,304.16,311.16,1012,74,304.16,304.16,2.06,180,75,803,Clouds,broken clouds,04d,,
1683950400,305.16,312.16,1011,70,305.16,305.16,3.09,210,40,802,Clouds,scattered clouds,03d,,
1683954000,306.16,313.16,1011,66,306.16,306.16,2.57,160,40,802,Clouds,scattered clouds,03d,,
1683957600,301.16,306.75,1011,89,301.16,301.16,4.63,330,40,802,Clouds,scattered clouds,03d,,
1683961200,306.16,313.16,1009,79,306.16,306.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1683964800,307.16,314.16,1008,62,307.16,307.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1683968400,307.16,314.16,1007,62,307.16,307.16,2.57,170,40,802,Clouds,scattered clouds,03d,,
1683972000,306.16,313.16,1007,66,306.16,306.16,2.57,150,40,802,Clouds,scattered clouds,03d,,
1683975600,305.16,312.16,1008,70,305.16,305.16,5.14,200,40,802,Clouds,scattered clouds,03d,,
1683979200,304.16,311.16,1009,79,304.16,304.16,4.12,180,40,802,Clouds,scattered clouds,03n,,
1683982800,304.16,311.16,1010,79,304.16,304.16,3.09,160,20,801,Clouds,few clouds,02n,,
1683986400,303.16,310.16,1011,84,303.16,303.16,3.09,160,20,801,Clouds,few clouds,02n,,
1683990000,303.16,310.16,1011,84,303.16,303.16,4.63,180,20,801,Clouds,few clouds,02n,,
1683993600,303.16,310.16,1012,84,303.16,303.16,3.6,150,20,801,Clouds,few clouds,02n,,
1683997200,303.16,310.16,1011,84,303.16,303.16,2.57,170,40,802,Clouds,scattered clouds,03n,,
1684000800,303.16,310.16,1011,84,303.16,303.16,2.06,140,40,802,Clouds,scattered clouds,03n,,
1684004400,302.16,309.16,1010,89,302.16,302.16,3.09,170,40,802,Clouds,scattered clouds,03n,,
1684008000,301.16,306.75,1010,89,301.16,301.16,2.06,210,40,802,Clouds,scattered clouds,03n,,
1684011600,302.16,309.16,1009,89,302.16,302.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1684015200,302.16,309.16,1010,89,302.16,302.16,2.06,160,40,802,Clouds,scattered clouds,03n,,
1684018800,302.16,309.16,1010,89,302.16,302.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1684022400,303.16,310.16,1011,84,303.16,303.16,2.57,150,40,802,Clouds,scattered clouds,03d,,
1684026000,304.16,311.16,1011,79,304.16,304.16,2.57,170,40,802,Clouds,scattered clouds,03d,,
1684029600,305.16,312.16,1012,79,305.16,305.16,2.57,170,75,803,Clouds,broken clouds,04d,,
1684033200,306.16,313.16,1012,70,306.16,306.16,3.6,180,40,802,Clouds,scattered clouds,03d,,
1684036800,307.16,314.16,1012,62,307.16,307.16,4.12,180,75,803,Clouds,broken clouds,04d,,
1684040400,307.16,313.36,1011,55,307.16,307.16,5.14,180,40,802,Clouds,scattered clouds,03d,,
1684044000,308.16,315.16,1010,55,308.16,308.16,4.63,160,75,803,Clouds,broken clouds,04d,,
1684047600,308.16,315.16,1009,55,308.16,308.16,5.14,170,75,803,Clouds,broken clouds,04d,,
1684051200,308.16,314.65,1008,52,308.16,308.16,4.63,150,75,803,Clouds,broken clouds,04d,,
1684054800,307.16,312.26,1008,52,307.16,307.16,6.17,180,40,802,Clouds,scattered clouds,03d,,
1684058400,305.16,312.16,1008,66,305.16,305.16,5.14,170,40,802,Clouds,scattered clouds,03d,,
1684062000,304.16,310.78,1009,70,304.16,304.16,4.63,190,40,802,Clouds,scattered clouds,03d,,
1684065600,304.16,311.16,1010,74,304.16,304.16,3.6,180,75,803,Clouds,broken clouds,04n,,
1684069200,302.16,308.82,1011,84,302.16,302.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1684072800,303.16,310.16,1011,84,303.16,303.16,3.09,190,40,802,Clouds,scattered clouds,03n,,
1684076400,303.16,310.16,1012,79,303.16,303.16,3.6,170,40,802,Clouds,scattered clouds,03n,,
1684080000,303.16,310.16,1012,79,303.16,303.16,4.12,210,40,802,Clouds,scattered clouds,03n,,
1684083600,302.16,308.82,1011,84,302.16,302.16,2.57,220,40,802,Clouds,scattered clouds,03n,,
1684087200,302.16,308.82,1011,84,302.16,302.16,2.57,200,40,802,Clouds,scattered clouds,03n,,
1684090800,302.16,308.82,1010,84,302.16,302.16,2.06,220,40,802,Clouds,scattered clouds,03n,,
1684094400,301.16,306.75,1010,89,301.16,301.16,1.54,290,40,802,Clouds,scattered clouds,03n,,
1684098000,300.16,304.35,1010,94,300.16,300.16,1.03,290,3,800,Clear,clear sky,01n,,
1684101600,300.16,304.35,1010,94,300.16,300.16,0.51,0,40,802,Clouds,scattered clouds,03n,,
1684105200,300.16,304.35,1010,94,300.16,300.16,0.51,50,20,801,Clouds,few clouds,02d,,
1684108800,301.16,307.65,1011,94,301.16,301.16,1.03,0,20,801,Clouds,few clouds,02d,,
1684112400,304.16,311.16,1011,79,304.16,304.16,0.51,0,40,802,Clouds,scattered clouds,03d,,
1684116000,304.16,311.16,1012,79,304.16,304.16,1.03,0,75,803,Clouds,broken clouds,04d,,
1684119600,306.16,313.16,1012,70,306.16,306.16,0.51,0,40,802,Clouds,scattered clouds,03d,,
1684123200,306.16,313.16,1012,66,306.16,306.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1684126800,308.16,315.16,1011,55,308.16,308.16,2.57,300,40,802,Clouds,scattered clouds,03d,,
1684130400,308.16,314.65,1010,52,308.16,308.16,2.06,280,40,802,Clouds,scattered clouds,03d,,
1684134000,308.16,315.16,1009,55,308.16,308.16,2.06,310,40,802,Clouds,scattered clouds,03d,,
1684137600,309.16,315.87,1008,49,309.16,309.16,3.09,270,75,803,Clouds,broken clouds,04d,,
1684141200,308.16,314.65,1007,52,308.16,308.16,4.63,280,40,802,Clouds,scattered clouds,03d,,
1684144800,303.16,309.22,1009,74,303.16,303.16,5.66,180,40,200,Thunderstorm,thunderstorm with light rain,11d,0.24,
1684148400,302.16,307.7,1009,79,302.16,302.16,3.09,180,40,802,Clouds,scattered clouds,03d,,
1684152000,301.16,306.75,1010,89,301.16,301.16,5.14,200,40,802,Clouds,scattered clouds,03n,,
1684155600,302.16,308.82,1011,84,302.16,302.16,3.6,200,40,802,Clouds,scattered clouds,03n,,
1684159200,301.16,304.39,1011,74,301.16,301.16,4.63,210,40,802,Clouds,scattered clouds,03n,,
1684162800,301.16,305.75,1011,83,301.16,301.16,2.57,220,40,802,Clouds,scattered clouds,03n,,
1684166400,301.16,306.75,1012,89,301.16,301.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1684170000,301.16,306.75,1012,89,301.16,301.16,0.51,0,40,802,Clouds,scattered clouds,03n,,
1684173600,302.16,308.82,1011,84,302.16,302.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1684177200,302.16,308.82,1010,84,302.16,302.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1684180800,302.16,308.82,1010,84,302.16,302.16,2.57,210,40,802,Clouds,scattered clouds,03n,,
1684184400,302.16,309.16,1010,89,302.16,302.16,2.06,210,40,802,Clouds,scattered clouds,03n,,
1684188000,302.16,309.16,1010,89,302.16,302.16,2.57,200,40,802,Clouds,scattered clouds,03n,,
1684191600,301.16,307.65,1010,94,301.16,301.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1684195200,302.16,309.16,1011,89,302.16,302.16,2.06,220,20,801,Clouds,few clouds,02d,,
1684198800,303.16,310.16,1012,84,303.16,303.16,2.57,210,40,802,Clouds,scattered clouds,03d,,
1684202400,304.16,311.16,1013,84,304.16,304.16,2.57,220,75,803,Clouds,broken clouds,04d,,
1684206000,305.16,312.16,1013,74,305.16,305.16,3.6,250,75,803,Clouds,broken clouds,04d,0.1,
1684209600,306.16,313.16,1012,70,306.16,306.16,4.12,260,75,803,Clouds,broken clouds,04d,,
1684213200,307.16,314.16,1011,66,307.16,307.16,3.6,260,75,803,Clouds,broken clouds,04d,,
1684216800,306.16,313.16,1010,70,306.16,306.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1684220400,303.16,310.16,1009,89,303.16,303.16,3.6,80,40,802,Clouds,scattered clouds,03d,,
1684224000,306.82,311.15,1008,51,306.82,306.82,3.35,192,100,804,Clouds,overcast clouds,04d,,4.22
1684227600,301.16,305.75,1009,83,301.16,301.16,8.23,210,40,200,Thunderstorm,thunderstorm with light rain,11d,0.29,15.43
1684231200,298.16,299.17,1009,94,298.16,298.16,5.66,210,40,502,Rain,heavy intensity rain,10d,4.86,
1684234800,300.16,303.81,1009,89,300.16,300.16,1.54,0,75,500,Rain,light rain,10d,0.65,
1684238400,300.16,304.35,1009,94,300.16,300.16,2.57,180,75,803,Clouds,broken clouds,04n,,
1684242000,300.16,304.35,1010,94,300.16,300.16,1.54,140,75,803,Clouds,broken clouds,04n,,
1684245600,301.16,307.65,1011,94,301.16,301.16,1.03,0,20,801,Clouds,few clouds,02n,,
1684249200,300.16,305.03,1012,100,300.16,300.16,1.03,0,66,803,Clouds,broken clouds,04n,,
1684252800,301.16,307.65,1012,94,301.16,301.16,1.03,0,54,803,Clouds,broken clouds,04n,,
1684256400,301.16,307.65,1012,94,301.16,301.16,0.51,0,20,801,Clouds,few clouds,02n,,
1684260000,300.16,305.03,1011,100,300.16,300.16,1.03,0,20,801,Clouds,few clouds,02n,,
1684263600,300.16,305.03,1011,100,300.16,300.16,0.51,0,20,801,Clouds,few clouds,02n,,
1684267200,301.16,307.65,1010,94,301.16,301.16,0.0,0,20,801,Clouds,few clouds,02n,,
1684270800,301.16,307.65,1010,94,301.16,301.16,2.06,210,20,801,Clouds,few clouds,02n,,
1684274400,301.16,307.65,1010,94,301.16,301.16,0.0,0,20,500,Rain,light rain,10n,0.39,
1684278000,301.16,307.65,1011,94,301.16,301.16,1.54,0,20,500,Rain,light rain,10d,0.12,
1684281600,302.16,309.16,1011,94,302.16,302.16,2.57,210,75,803,Clouds,broken clouds,04d,,
1684285200,303.16,310.16,1012,89,303.16,303.16,3.09,250,40,802,Clouds,scattered clouds,03d,,
1684288800,304.16,311.16,1012,89,304.16,304.16,3.09,260,20,801,Clouds,few clouds,02d,,
1684292400,305.16,312.16,1012,79,305.16,305.16,3.09,260,40,802,Clouds,scattered clouds,03d,,
1684296000,306.16,313.16,1012,79,306.16,306.16,2.57,260,40,802,Clouds,scattered clouds,03d,,
1684299600,305.16,312.16,1011,79,305.16,305.16,3.6,260,40,802,Clouds,scattered clouds,03d,,
1684303200,307.16,314.16,1010,70,307.16,307.16,4.12,250,75,803,Clouds,broken clouds,04d,,
1684306800,308.16,315.16,1008,63,308.16,308.16,3.09,270,40,802,Clouds,scattered clouds,03d,,
1684310400,308.16,315.16,1007,59,308.16,308.16,4.63,250,40,802,Clouds,scattered clouds,03d,,
1684314000,304.16,311.16,1008,79,304.16,304.16,6.69,190,40,502,Rain,heavy intensity rain,10d,6.48,
1684317600,303.16,310.16,1009,79,303.16,303.16,1.54,0,40,502,Rain,heavy intensity rain,10d,5.31,
1684321200,302.16,309.16,1009,89,302.16,302.16,2.57,150,75,501,Rain,moderate rain,10d,2.73,
1684324800,301.16,307.65,1010,94,301.16,301.16,3.09,100,75,500,Rain,light rain,10n,0.48,
1684328400,300.16,304.35,1010,94,300.16,300.16,1.54,0,75,803,Clouds,broken clouds,04n,,
1684332000,302.16,308.82,1010,84,302.16,302.16,2.06,220,75,803,Clouds,broken clouds,04n,,
1684335600,302.16,308.82,1011,84,302.16,302.16,0.51,0,75,803,Clouds,broken clouds,04n,,
1684339200,302.16,308.82,1011,84,302.16,302.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1684342800,301.16,306.75,1011,89,301.16,301.16,2.06,120,40,802,Clouds,scattered clouds,03n,,
1684346400,300.16,304.35,1010,94,300.16,300.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1684350000,301.87,306.16,1009,75,301.87,301.87,3.39,231,24,801,Clouds,few clouds,02n,,7.78
1684353600,301.66,305.84,1008,76,301.66,301.66,2.93,232,22,801,Clouds,few clouds,02n,,7.17
1684357200,300.16,304.35,1009,94,300.16,300.16,2.06,50,40,802,Clouds,scattered clouds,03n,,
1684360800,300.16,304.35,1009,94,300.16,300.16,0.51,0,40,802,Clouds,scattered clouds,03n,,
1684364400,301.16,307.65,1010,94,301.16,301.16,0.51,0,20,801,Clouds,few clouds,02d,,
1684368000,302.16,309.16,1011,94,302.16,302.16,1.54,210,20,801,Clouds,few clouds,02d,,
1684371600,303.16,310.16,1011,89,303.16,303.16,2.06,240,20,801,Clouds,few clouds,02d,,
1684375200,304.16,311.16,1012,89,304.16,304.16,5.14,250,20,801,Clouds,few clouds,02d,,
1684378800,306.16,313.16,1011,75,306.16,306.16,3.6,260,40,802,Clouds,scattered clouds,03d,,
1684382400,307.16,314.16,1011,70,307.16,307.16,4.12,260,40,802,Clouds,scattered clouds,03d,,
1684386000,307.16,314.16,1011,62,307.16,307.16,4.63,270,75,803,Clouds,broken clouds,04d,,
1684389600,307.16,314.16,1010,62,307.16,307.16,4.63,290,75,803,Clouds,broken clouds,04d,,
1684393200,309.16,316.16,1008,52,309.16,309.16,4.63,300,40,802,Clouds,scattered clouds,03d,,
1684396800,308.16,315.16,1007,55,308.16,308.16,4.63,290,75,501,Rain,moderate rain,10d,1.26,
1684400400,308.16,315.16,1006,55,308.16,308.16,4.12,290,75,501,Rain,moderate rain,10d,1.1,
1684404000,307.16,314.16,1007,59,307.16,307.16,4.63,270,40,500,Rain,light rain,10d,0.39,
1684407600,306.16,313.16,1007,70,306.16,306.16,4.12,270,40,802,Clouds,scattered clouds,03d,,
1684411200,304.16,311.16,1009,79,304.16,304.16,4.63,250,40,501,Rain,moderate rain,10n,1.26,
1684414800,302.16,306.67,1008,74,302.16,302.16,4.12,200,40,500,Rain,light rain,10n,0.12,
1684418400,302.16,306.67,1008,74,302.16,302.16,2.57,260,40,802,Clouds,scattered clouds,03n,,
1684422000,303.16,309.22,1009,74,303.16,303.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1684425600,303.16,310.16,1010,79,303.16,303.16,3.09,190,40,802,Clouds,scattered clouds,03n,,
1684429200,303.16,310.16,1009,84,303.16,303.16,3.6,220,40,802,Clouds,scattered clouds,03n,,
1684432800,303.16,310.16,1009,84,303.16,303.16,2.57,220,40,802,Clouds,scattered clouds,03n,,
1684436400,302.16,309.16,1008,89,302.16,302.16,3.09,220,40,802,Clouds,scattered clouds,03n,,
1684440000,302.16,309.16,1008,89,302.16,302.16,3.6,240,40,802,Clouds,scattered clouds,03n,,
1684443600,302.16,309.16,1008,89,302.16,302.16,2.57,230,40,802,Clouds,scattered clouds,03n,,
1684447200,301.16,307.65,1008,94,301.16,301.16,1.54,230,40,802,Clouds,scattered clouds,03n,,
1684450800,301.16,307.65,1008,94,301.16,301.16,1.54,260,20,801,Clouds,few clouds,02d,,
1684454400,302.16,309.16,1009,89,302.16,302.16,2.06,240,20,801,Clouds,few clouds,02d,,
1684458000,303.16,310.16,1009,89,303.16,303.16,3.6,250,20,801,Clouds,few clouds,02d,,
1684461600,305.16,312.16,1010,79,305.16,305.16,4.12,260,40,802,Clouds,scattered clouds,03d,,
1684465200,306.16,313.16,1010,75,306.16,306.16,4.12,260,75,803,Clouds,broken clouds,04d,,
1684468800,307.16,314.16,1010,66,307.16,307.16,3.6,260,75,803,Clouds,broken clouds,04d,,
1684472400,307.16,314.16,1009,59,307.16,307.16,3.09,270,40,802,Clouds,scattered clouds,03d,,
1684476000,309.16,316.16,1008,56,309.16,309.16,3.6,250,40,802,Clouds,scattered clouds,03d,,
1684479600,308.16,315.16,1007,59,308.16,308.16,3.09,280,40,802,Clouds,scattered clouds,03d,,
1684483200,309.16,316.16,1006,52,309.16,309.16,2.57,270,40,802,Clouds,scattered clouds,03d,,
1684486800,309.16,313.79,1006,44,309.16,309.16,4.12,250,40,802,Clouds,scattered clouds,03d,,
1684490400,308.16,313.46,1005,49,308.16,308.16,3.09,250,20,801,Clouds,few clouds,02d,,
1684494000,307.16,314.16,1005,59,307.16,307.16,2.57,260,20,801,Clouds,few clouds,02d,,
1684497600,305.16,312.16,1006,74,305.16,305.16,6.69,250,20,801,Clouds,few clouds,02n,,
1684501200,304.16,311.16,1006,74,304.16,304.16,4.63,250,40,802,Clouds,scattered clouds,03n,,
1684504800,304.16,311.16,1007,74,304.16,304.16,4.63,230,40,802,Clouds,scattered clouds,03n,,
1684508400,304.16,311.16,1008,79,304.16,304.16,4.63,230,20,801,Clouds,few clouds,02n,,
1684512000,303.16,310.16,1008,84,303.16,303.16,5.14,250,20,801,Clouds,few clouds,02n,,
1684515600,303.16,310.16,1008,84,303.16,303.16,4.12,240,20,801,Clouds,few clouds,02n,,
1684519200,303.16,310.16,1008,84,303.16,303.16,4.63,240,20,801,Clouds,few clouds,02n,,
1684522800,303.16,310.16,1007,84,303.16,303.16,4.12,220,20,801,Clouds,few clouds,02n,,
1684526400,302.16,309.16,1007,89,302.16,302.16,3.6,220,20,801,Clouds,few clouds,02n,,
1684530000,302.16,309.16,1007,89,302.16,302.16,3.6,220,40,501,Rain,moderate rain,10n,1.33,
1684533600,302.16,309.16,1007,89,302.16,302.16,3.6,220,40,502,Rain,heavy intensity rain,10n,4.86,
1684537200,302.16,309.16,1007,89,302.16,302.16,3.6,210,40,802,Clouds,scattered clouds,03d,,
1684540800,302.16,309.16,1008,89,302.16,302.16,2.57,210,40,802,Clouds,scattered clouds,03d,,
1684544400,303.16,310.16,1008,89,303.16,303.16,3.09,220,40,501,Rain,moderate rain,10d,2.37,
1684548000,303.16,310.16,1009,89,303.16,303.16,2.57,200,40,501,Rain,moderate rain,10d,1.33,
1684551600,304.16,311.16,1009,84,304.16,304.16,2.06,240,40,802,Clouds,scattered clouds,03d,,
1684555200,305.16,312.16,1009,79,305.16,305.16,3.6,260,75,500,Rain,light rain,10d,0.17,
1684558800,305.16,312.16,1009,74,305.16,305.16,3.6,240,75,803,Clouds,broken clouds,04d,,
1684562400,306.16,313.16,1008,75,306.16,306.16,4.63,250,40,802,Clouds,scattered clouds,03d,,
1684566000,307.16,314.16,1007,66,307.16,307.16,3.09,250,40,802,Clouds,scattered clouds,03d,,
1684569600,307.16,314.16,1006,62,307.16,307.16,3.6,240,40,802,Clouds,scattered clouds,03d,,
1684573200,306.16,313.16,1006,66,306.16,306.16,2.57,270,40,802,Clouds,scattered clouds,03d,,
1684576800,306.16,313.16,1006,66,306.16,306.16,1.54,0,40,500,Rain,light rain,10d,0.46,
1684580400,306.16,313.16,1007,75,306.16,306.16,4.63,120,40,501,Rain,moderate rain,10d,1.54,
1684584000,305.16,312.16,1008,84,305.16,305.16,4.12,170,40,802,Clouds,scattered clouds,03n,,
1684587600,297.16,298.07,1009,94,297.16,297.16,4.63,220,40,802,Clouds,scattered clouds,03n,,
1684591200,300.16,303.81,1008,89,300.16,300.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1684594800,299.16,299.16,1009,94,299.16,299.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1684598400,300.16,303.81,1009,89,300.16,300.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1684602000,300.16,304.35,1009,94,300.16,300.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1684605600,300.16,303.81,1009,89,300.16,300.16,2.06,50,40,802,Clouds,scattered clouds,03n,,
1684609200,300.16,303.81,1008,89,300.16,300.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1684612800,301.16,306.75,1008,89,301.16,301.16,2.57,150,40,802,Clouds,scattered clouds,03n,,
1684616400,301.16,306.75,1008,89,301.16,301.16,1.54,160,40,802,Clouds,scattered clouds,03n,,
1684620000,301.16,306.75,1008,89,301.16,301.16,2.57,180,40,802,Clouds,scattered clouds,03n,,
1684623600,301.16,307.65,1008,94,301.16,301.16,2.57,160,40,802,Clouds,scattered clouds,03d,,
1684627200,302.16,309.16,1009,89,302.16,302.16,1.54,0,20,801,Clouds,few clouds,02d,,
1684630800,303.16,310.16,1010,89,303.16,303.16,3.6,190,40,802,Clouds,scattered clouds,03d,,
1684634400,305.16,312.16,1010,84,305.16,305.16,3.09,230,75,803,Clouds,broken clouds,04d,,
1684638000,305.16,312.16,1010,79,305.16,305.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1684641600,305.16,312.16,1010,79,305.16,305.16,4.12,240,40,802,Clouds,scattered clouds,03d,,
1684645200,298.16,299.17,1010,94,298.16,298.16,9.26,260,40,202,Thunderstorm,thunderstorm with heavy rain,11d,0.3,
1684648800,298.16,299.33,1011,100,298.16,298.16,1.54,0,75,201,Thunderstorm,thunderstorm with rain,11d,2.37,
1684652400,299.16,299.16,1010,94,299.16,299.16,1.54,260,75,502,Rain,heavy intensity rain,10d,4.21,
1684656000,300.16,304.35,1010,94,300.16,300.16,1.54,0,75,501,Rain,moderate rain,10d,1.54,
1684659600,300.16,304.35,1009,94,300.16,300.16,4.12,240,75,500,Rain,light rain,10d,0.27,
1684663200,300.16,305.03,1009,100,300.16,300.16,2.57,250,75,501,Rain,moderate rain,10d,2.73,
1684666800,300.16,304.35,1009,94,300.16,300.16,2.06,240,75,501,Rain,moderate rain,10d,1.78,
1684670400,300.16,303.81,1010,89,300.16,300.16,1.54,230,75,501,Rain,moderate rain,10n,2.24,
1684674000,300.16,304.35,1011,94,300.16,300.16,1.54,0,75,803,Clouds,broken clouds,04n,,
1684677600,300.16,304.35,1011,94,300.16,300.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1684681200,300.16,304.35,1011,94,300.16,300.16,2.57,220,40,802,Clouds,scattered clouds,03n,,
1684684800,300.16,304.35,1011,94,300.16,300.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1684688400,299.16,299.16,1011,100,299.16,299.16,0.51,0,20,801,Clouds,few clouds,02n,,
1684692000,300.16,304.35,1011,94,300.16,300.16,1.54,0,20,801,Clouds,few clouds,02n,,
1684695600,300.16,304.35,1010,94,300.16,300.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1684699200,300.16,304.35,1010,94,300.16,300.16,0.51,320,40,802,Clouds,scattered clouds,03n,,
1684702800,299.16,299.16,1009,100,299.16,299.16,1.54,0,75,803,Clouds,broken clouds,04n,,
1684706400,299.16,299.16,1009,94,299.16,299.16,1.03,70,75,803,Clouds,broken clouds,04n,,
1684710000,299.16,299.16,1010,94,299.16,299.16,1.54,90,20,801,Clouds,few clouds,02d,,
1684713600,300.16,304.35,1010,94,300.16,300.16,1.54,130,40,802,Clouds,scattered clouds,03d,,
1684717200,302.16,309.16,1011,89,302.16,302.16,0.51,0,40,802,Clouds,scattered clouds,03d,,
1684720800,303.16,310.16,1011,84,303.16,303.16,2.06,240,40,802,Clouds,scattered clouds,03d,,
1684724400,304.16,311.16,1011,79,304.16,304.16,2.57,200,40,802,Clouds,scattered clouds,03d,,
1684728000,305.16,312.16,1011,74,305.16,305.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1684731600,307.16,314.16,1010,59,307.16,307.16,3.6,240,75,803,Clouds,broken clouds,04d,,
1684735200,306.16,313.16,1009,62,306.16,306.16,2.57,240,75,803,Clouds,broken clouds,04d,,
1684738800,307.16,313.36,1009,55,307.16,307.16,4.12,250,75,803,Clouds,broken clouds,04d,,
1684742400,307.16,314.16,1008,59,307.16,307.16,5.14,270,40,520,Rain,light intensity shower rain,09d,0.11,
1684746000,300.16,304.35,1008,94,300.16,300.16,5.66,190,40,200,Thunderstorm,thunderstorm with light rain,11d,0.2,
1684749600,301.16,306.75,1009,89,301.16,301.16,3.6,210,40,501,Rain,moderate rain,10d,1.41,
1684753200,300.16,304.35,1009,94,300.16,300.16,3.6,250,75,500,Rain,light rain,10d,0.15,
1684756800,301.16,306.75,1010,89,301.16,301.16,3.6,220,75,500,Rain,light rain,10n,0.12,
1684760400,301.16,306.75,1011,89,301.16,301.16,3.6,220,75,500,Rain,light rain,10n,0.31,
1684764000,301.16,306.75,1011,89,301.16,301.16,3.09,220,75,500,Rain,light rain,10n,0.13,
1684767600,301.16,306.75,1012,89,301.16,301.16,1.54,260,75,803,Clouds,broken clouds,04n,,
1684771200,301.16,306.75,1012,89,301.16,301.16,1.54,210,75,803,Clouds,broken clouds,04n,,
1684774800,301.16,307.65,1011,94,301.16,301.16,1.54,0,75,803,Clouds,broken clouds,04n,,
1684778400,301.16,306.75,1010,89,301.16,301.16,3.09,210,75,803,Clouds,broken clouds,04n,,
1684782000,300.16,305.03,1010,100,300.16,300.16,2.57,210,40,802,Clouds,scattered clouds,03n,,
