datetime,temp (K),feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_all,id_weather,main_weather,description_weather,icon_weather
2023-03-18 03:00:00,303.16,306.41,1013,62,303.16,303.16,5.14,110,0,800,Clear,clear sky,01d
2023-03-18 04:00:00,304.16,306.83,1013,55,304.16,304.16,2.57,150,20,801,Clouds,few clouds,02d
2023-03-18 05:00:00,305.16,307.78,1012,51,305.16,305.16,2.06,0,40,802,Clouds,scattered clouds,03d
2023-03-18 06:00:00,307.16,309.4,1011,43,307.16,307.16,1.54,0,75,803,Clouds,broken clouds,04d
2023-03-18 07:00:00,307.16,309.4,1009,43,307.16,307.16,2.57,0,75,803,Clouds,broken clouds,04d
2023-03-18 08:00:00,305.16,307.78,1008,51,305.16,305.16,5.66,220,75,803,Clouds,broken clouds,04d
2023-03-18 09:00:00,306.16,309.18,1008,49,306.16,306.16,4.63,180,40,802,Clouds,scattered clouds,03d
2023-03-18 10:00:00,305.16,307.78,1008,51,305.16,305.16,4.63,180,20,801,Clouds,few clouds,02d
2023-03-18 11:00:00,303.16,305.61,1009,58,303.16,303.16,5.66,190,20,801,Clouds,few clouds,02d
2023-03-18 12:00:00,302.16,305.01,1009,65,302.16,302.16,4.63,180,20,801,Clouds,few clouds,02n
2023-03-18 13:00:00,301.16,303.7,1010,69,301.16,301.16,3.6,160,20,801,Clouds,few clouds,02n
2023-03-18 14:00:00,301.16,303.7,1011,69,301.16,301.16,3.09,150,20,801,Clouds,few clouds,02n
2023-03-18 15:00:00,300.16,302.37,1011,74,300.16,300.16,3.6,150,20,801,Clouds,few clouds,02n
2023-03-18 16:00:00,300.16,302.37,1012,74,300.16,300.16,3.6,140,20,801,Clouds,few clouds,02n
2023-03-18 17:00:00,300.16,302.37,1011,74,300.16,300.16,5.66,140,20,801,Clouds,few clouds,02n
2023-03-18 18:00:00,299.16,299.16,1010,78,299.16,299.16,3.6,140,20,801,Clouds,few clouds,02n
2023-03-18 19:00:00,299.16,299.16,1010,78,299.16,299.16,5.66,140,20,801,Clouds,few clouds,02n
2023-03-18 20:00:00,299.16,299.16,1010,78,299.16,299.16,5.14,140,20,801,Clouds,few clouds,02n
2023-03-18 21:00:00,299.16,299.16,1010,78,299.16,299.16,4.63,140,20,801,Clouds,few clouds,02n
2023-03-18 22:00:00,299.16,299.16,1010,78,299.16,299.16,4.63,130,20,801,Clouds,few clouds,02n
2023-03-18 23:00:00,299.16,299.16,1010,78,299.16,299.16,2.06,130,20,801,Clouds,few clouds,02d
2023-03-19 00:00:00,299.16,299.16,1011,78,299.16,299.16,3.09,130,0,800,Clear,clear sky,01d
2023-03-19 01:00:00,300.16,302.37,1011,74,300.16,300.16,4.12,120,0,800,Clear,clear sky,01d
2023-03-19 02:00:00,302.16,304.36,1012,61,302.16,302.16,5.14,110,0,800,Clear,clear sky,01d
2023-03-19 03:00:00,305.16,307.06,1013,48,305.16,305.16,5.66,130,0,800,Clear,clear sky,01d
2023-03-19 04:00:00,306.16,309.18,1012,49,306.16,306.16,5.14,100,20,801,Clouds,few clouds,02d
2023-03-19 05:00:00,308.16,310.69,1011,41,308.16,308.16,4.63,120,20,801,Clouds,few clouds,02d
2023-03-19 06:00:00,308.16,310.69,1010,41,308.16,308.16,3.09,130,40,802,Clouds,scattered clouds,03d
2023-03-19 07:00:00,309.16,311.0,1008,36,309.16,309.16,3.09,160,40,802,Clouds,scattered clouds,03d
2023-03-19 08:00:00,308.16,311.33,1007,43,308.16,308.16,4.12,200,40,802,Clouds,scattered clouds,03d
2023-03-19 09:00:00,309.16,312.67,1007,41,309.16,309.16,4.12,170,20,801,Clouds,few clouds,02d
2023-03-19 10:00:00,306.16,309.18,1007,49,306.16,306.16,4.63,180,0,800,Clear,clear sky,01d
2023-03-19 11:00:00,304.16,305.98,1007,51,304.16,304.16,5.14,180,0,800,Clear,clear sky,01d
2023-03-19 12:00:00,303.16,305.61,1008,58,303.16,303.16,4.12,170,0,800,Clear,clear sky,01n
2023-03-19 13:00:00,302.16,305.01,1009,65,302.16,302.16,3.6,170,20,801,Clouds,few clouds,02n
2023-03-19 14:00:00,299.71,299.71,1010,69,299.71,299.71,5.83,138,0,800,Clear,clear sky,01n
2023-03-19 15:00:00,301.16,304.39,1010,74,301.16,301.16,2.06,170,20,801,Clouds,few clouds,02n
2023-03-19 16:00:00,300.16,302.73,1010,78,300.16,300.16,3.6,170,20,801,Clouds,few clouds,02n
2023-03-19 17:00:00,300.16,302.73,1010,78,300.16,300.16,1.54,0,20,801,Clouds,few clouds,02n
2023-03-19 18:00:00,300.16,302.73,1010,78,300.16,300.16,3.6,150,20,801,Clouds,few clouds,02n
2023-03-19 19:00:00,300.16,302.73,1009,78,300.16,300.16,3.09,150,20,801,Clouds,few clouds,02n
2023-03-19 20:00:00,299.16,299.16,1009,89,299.16,299.16,3.09,190,20,801,Clouds,few clouds,02n
2023-03-19 21:00:00,299.16,299.16,1009,89,299.16,299.16,2.06,210,20,801,Clouds,few clouds,02n
2023-03-19 22:00:00,299.16,299.16,1009,89,299.16,299.16,1.03,0,20,801,Clouds,few clouds,02n
2023-03-19 23:00:00,299.16,299.16,1010,89,299.16,299.16,1.54,170,20,801,Clouds,few clouds,02d
2023-03-20 00:00:00,299.16,299.16,1010,89,299.16,299.16,3.09,180,20,801,Clouds,few clouds,02d
2023-03-20 01:00:00,301.16,304.97,1011,78,301.16,301.16,2.57,150,20,801,Clouds,few clouds,02d
2023-03-20 02:00:00,302.16,305.9,1012,70,302.16,302.16,4.63,140,40,802,Clouds,scattered clouds,03d
2023-03-20 03:00:00,304.16,307.53,1012,58,304.16,304.16,5.14,120,40,802,Clouds,scattered clouds,03d
2023-03-20 04:00:00,305.16,308.81,1012,55,305.16,305.16,3.6,130,20,801,Clouds,few clouds,02d
2023-03-20 05:00:00,306.16,310.05,1011,52,306.16,306.16,3.09,110,40,802,Clouds,scattered clouds,03d
2023-03-20 06:00:00,306.16,310.05,1010,52,306.16,306.16,2.57,170,75,803,Clouds,broken clouds,04d
2023-03-20 07:00:00,307.16,310.28,1008,46,307.16,307.16,1.03,0,75,803,Clouds,broken clouds,04d
2023-03-20 08:00:00,307.16,311.23,1007,49,307.16,307.16,3.6,160,75,803,Clouds,broken clouds,04d
2023-03-20 09:00:00,306.16,310.05,1007,52,306.16,306.16,3.6,170,40,802,Clouds,scattered clouds,03d
2023-03-20 10:00:00,305.16,307.78,1007,51,305.16,305.16,6.17,190,20,801,Clouds,few clouds,02d
2023-03-20 11:00:00,303.16,305.61,1008,58,303.16,303.16,6.17,180,20,801,Clouds,few clouds,02d
2023-03-20 12:00:00,302.16,305.9,1008,70,302.16,302.16,6.17,190,20,801,Clouds,few clouds,02n
2023-03-20 13:00:00,301.16,304.39,1009,74,301.16,301.16,5.66,150,20,801,Clouds,few clouds,02n
2023-03-20 14:00:00,301.16,304.39,1010,74,301.16,301.16,5.14,150,20,801,Clouds,few clouds,02n
2023-03-20 15:00:00,301.16,304.39,1011,74,301.16,301.16,4.12,130,40,802,Clouds,scattered clouds,03n
2023-03-20 16:00:00,300.16,303.2,1011,83,300.16,300.16,4.12,130,40,802,Clouds,scattered clouds,03n
2023-03-20 17:00:00,300.16,303.2,1011,83,300.16,300.16,4.12,140,40,802,Clouds,scattered clouds,03n
2023-03-20 18:00:00,300.16,303.2,1011,83,300.16,300.16,3.09,130,20,801,Clouds,few clouds,02n
2023-03-20 19:00:00,300.16,303.2,1010,83,300.16,300.16,1.54,0,20,801,Clouds,few clouds,02n
2023-03-20 20:00:00,300.16,303.2,1009,83,300.16,300.16,1.54,0,20,801,Clouds,few clouds,02n
2023-03-20 21:00:00,299.16,299.16,1009,89,299.16,299.16,4.12,130,40,802,Clouds,scattered clouds,03n
2023-03-20 22:00:00,299.16,299.16,1009,89,299.16,299.16,3.6,130,40,802,Clouds,scattered clouds,03n
2023-03-20 23:00:00,299.16,299.16,1009,89,299.16,299.16,2.06,130,40,802,Clouds,scattered clouds,03d
2023-03-21 00:00:00,299.16,299.16,1010,89,299.16,299.16,1.54,0,40,802,Clouds,scattered clouds,03d
2023-03-21 01:00:00,300.16,303.2,1011,83,300.16,300.16,2.06,140,20,801,Clouds,few clouds,02d
2023-03-21 02:00:00,302.16,306.67,1011,74,302.16,302.16,3.09,120,20,801,Clouds,few clouds,02d
2023-03-21 03:00:00,304.16,309.61,1011,66,304.16,304.16,1.03,0,20,801,Clouds,few clouds,02d
2023-03-21 04:00:00,305.16,309.65,1011,58,305.16,305.16,2.06,170,20,801,Clouds,few clouds,02d
2023-03-21 05:00:00,307.16,311.23,1010,49,307.16,307.16,2.06,190,20,801,Clouds,few clouds,02d
2023-03-21 06:00:00,307.16,311.23,1009,49,307.16,307.16,3.6,190,40,802,Clouds,scattered clouds,03d
2023-03-21 07:00:00,307.16,312.26,1008,52,307.16,307.16,4.12,200,40,802,Clouds,scattered clouds,03d
2023-03-21 08:00:00,307.16,312.26,1007,52,307.16,307.16,4.12,170,40,802,Clouds,scattered clouds,03d
2023-03-21 09:00:00,306.16,309.18,1007,49,306.16,306.16,5.66,180,20,801,Clouds,few clouds,02d
2023-03-21 10:00:00,305.16,309.65,1007,58,305.16,305.16,5.14,170,20,801,Clouds,few clouds,02d
2023-03-21 11:00:00,303.16,308.21,1007,70,303.16,303.16,4.63,170,20,801,Clouds,few clouds,02d
2023-03-21 12:00:00,301.16,304.97,1008,78,301.16,301.16,4.63,160,20,801,Clouds,few clouds,02n
2023-03-21 13:00:00,301.16,305.75,1009,83,301.16,301.16,4.12,150,0,800,Clear,clear sky,01n
2023-03-21 14:00:00,300.16,303.81,1009,89,300.16,300.16,3.6,170,0,800,Clear,clear sky,01n
2023-03-21 15:00:00,300.16,303.81,1010,89,300.16,300.16,4.12,170,0,800,Clear,clear sky,01n
2023-03-21 16:00:00,300.16,303.81,1011,89,300.16,300.16,3.09,160,20,801,Clouds,few clouds,02n
2023-03-21 17:00:00,300.16,303.81,1010,89,300.16,300.16,3.6,130,20,801,Clouds,few clouds,02n
2023-03-21 18:00:00,299.16,299.16,1009,94,299.16,299.16,3.09,140,20,801,Clouds,few clouds,02n
2023-03-21 19:00:00,299.16,299.16,1009,94,299.16,299.16,2.06,160,40,802,Clouds,scattered clouds,03n
2023-03-21 20:00:00,299.16,299.16,1008,94,299.16,299.16,2.06,160,40,802,Clouds,scattered clouds,03n
2023-03-21 21:00:00,299.16,299.16,1008,89,299.16,299.16,3.6,170,40,802,Clouds,scattered clouds,03n
2023-03-21 22:00:00,299.16,299.16,1007,89,299.16,299.16,3.09,160,75,803,Clouds,broken clouds,04n
2023-03-21 23:00:00,299.16,299.16,1008,89,299.16,299.16,3.09,140,75,803,Clouds,broken clouds,04d
2023-03-22 00:00:00,300.16,303.2,1008,83,300.16,300.16,3.09,150,75,803,Clouds,broken clouds,04d
2023-03-22 01:00:00,300.16,303.2,1010,83,300.16,300.16,2.57,140,40,802,Clouds,scattered clouds,03d
2023-03-22 02:00:00,301.16,304.97,1010,78,301.16,301.16,2.57,80,75,803,Clouds,broken clouds,04d
2023-03-22 03:00:00,303.16,307.28,1011,66,303.16,303.16,1.54,0,75,803,Clouds,broken clouds,04d
2023-03-22 04:00:00,304.16,308.53,1010,62,304.16,304.16,1.03,0,40,802,Clouds,scattered clouds,03d
2023-03-22 05:00:00,305.16,309.65,1009,58,305.16,305.16,2.57,140,20,801,Clouds,few clouds,02d
2023-03-22 06:00:00,307.16,312.26,1008,52,307.16,307.16,3.09,170,0,800,Clear,clear sky,01d
2023-03-22 07:00:00,307.16,312.26,1007,52,307.16,307.16,4.12,210,20,801,Clouds,few clouds,02d
2023-03-22 08:00:00,306.16,310.99,1006,55,306.16,306.16,3.6,160,20,801,Clouds,few clouds,02d
2023-03-22 09:00:00,306.16,310.05,1006,52,306.16,306.16,4.12,190,20,801,Clouds,few clouds,02d
2023-03-22 10:00:00,306.16,309.18,1006,49,306.16,306.16,4.63,180,20,801,Clouds,few clouds,02d
2023-03-22 11:00:00,303.16,306.41,1006,62,303.16,303.16,5.66,190,0,800,Clear,clear sky,01d
2023-03-22 12:00:00,302.16,306.67,1007,74,302.16,302.16,4.12,170,20,801,Clouds,few clouds,02n
2023-03-22 13:00:00,301.16,304.97,1008,78,301.16,301.16,4.63,160,20,801,Clouds,few clouds,02n
2023-03-22 14:00:00,300.16,303.81,1008,89,300.16,300.16,5.14,160,20,801,Clouds,few clouds,02n
2023-03-22 15:00:00,300.16,303.81,1009,89,300.16,300.16,3.09,160,40,802,Clouds,scattered clouds,03n
2023-03-22 16:00:00,300.16,303.81,1009,89,300.16,300.16,2.57,160,20,801,Clouds,few clouds,02n
2023-03-22 17:00:00,300.16,303.81,1009,89,300.16,300.16,3.09,150,20,801,Clouds,few clouds,02n
2023-03-22 18:00:00,300.16,303.81,1009,89,300.16,300.16,3.09,180,20,801,Clouds,few clouds,02n
2023-03-22 19:00:00,299.16,299.16,1008,94,299.16,299.16,2.06,160,40,802,Clouds,scattered clouds,03n
2023-03-22 20:00:00,300.16,303.81,1008,89,300.16,300.16,3.6,180,40,802,Clouds,scattered clouds,03n
2023-03-22 21:00:00,300.16,303.81,1008,89,300.16,300.16,2.06,160,40,802,Clouds,scattered clouds,03n
2023-03-22 22:00:00,299.16,299.16,1008,94,299.16,299.16,3.09,130,40,802,Clouds,scattered clouds,03n
2023-03-22 23:00:00,299.16,299.16,1009,94,299.16,299.16,1.54,0,40,802,Clouds,scattered clouds,03d
2023-03-23 00:00:00,300.16,303.81,1009,89,300.16,300.16,1.54,0,75,803,Clouds,broken clouds,04d
2023-03-23 01:00:00,301.16,305.75,1010,83,301.16,301.16,2.06,160,75,803,Clouds,broken clouds,04d
2023-03-23 02:00:00,302.16,307.7,1011,79,302.16,302.16,2.57,190,75,803,Clouds,broken clouds,04d
2023-03-23 03:00:00,303.16,308.21,1011,70,303.16,303.16,3.6,180,75,803,Clouds,broken clouds,04d
2023-03-23 04:00:00,304.16,309.61,1011,66,304.16,304.16,2.06,170,75,803,Clouds,broken clouds,04d
2023-03-23 05:00:00,305.16,309.65,1010,58,305.16,305.16,3.09,150,75,803,Clouds,broken clouds,04d
2023-03-23 06:00:00,307.16,311.23,1009,49,307.16,307.16,3.6,150,75,803,Clouds,broken clouds,04d
2023-03-23 07:00:00,307.16,311.23,1008,49,307.16,307.16,2.57,200,40,802,Clouds,scattered clouds,03d
2023-03-23 08:00:00,306.16,310.05,1007,52,306.16,306.16,3.09,210,40,802,Clouds,scattered clouds,03d
2023-03-23 09:00:00,306.16,310.99,1007,55,306.16,306.16,3.09,190,40,802,Clouds,scattered clouds,03d
2023-03-23 10:00:00,305.16,309.65,1007,58,305.16,305.16,4.12,190,40,802,Clouds,scattered clouds,03d
2023-03-23 11:00:00,304.16,307.53,1007,58,304.16,304.16,3.6,180,20,801,Clouds,few clouds,02d
2023-03-23 12:00:00,303.16,306.41,1007,62,303.16,303.16,4.63,180,20,801,Clouds,few clouds,02n
2023-03-23 13:00:00,302.16,307.7,1007,79,302.16,302.16,4.12,180,20,801,Clouds,few clouds,02n
2023-03-23 14:00:00,301.16,305.75,1008,83,301.16,301.16,3.09,180,20,801,Clouds,few clouds,02n
2023-03-23 15:00:00,301.16,305.75,1008,83,301.16,301.16,3.09,150,20,801,Clouds,few clouds,02n
2023-03-23 16:00:00,300.16,303.81,1009,89,300.16,300.16,2.57,180,20,801,Clouds,few clouds,02n
2023-03-23 17:00:00,301.16,305.75,1009,83,301.16,301.16,2.57,190,20,801,Clouds,few clouds,02n
2023-03-23 18:00:00,300.16,303.81,1009,89,300.16,300.16,2.06,200,20,801,Clouds,few clouds,02n
2023-03-23 19:00:00,300.16,303.81,1009,89,300.16,300.16,3.6,200,20,801,Clouds,few clouds,02n
2023-03-23 20:00:00,300.16,303.81,1008,89,300.16,300.16,3.09,170,20,801,Clouds,few clouds,02n
2023-03-23 21:00:00,300.16,303.81,1008,89,300.16,300.16,2.57,180,20,801,Clouds,few clouds,02n
2023-03-23 22:00:00,300.16,303.81,1009,89,300.16,300.16,3.09,210,40,802,Clouds,scattered clouds,03n
2023-03-23 23:00:00,299.16,299.16,1009,94,299.16,299.16,3.09,200,40,802,Clouds,scattered clouds,03d
2023-03-24 00:00:00,299.16,299.16,1010,94,299.16,299.16,3.09,180,20,801,Clouds,few clouds,02d
2023-03-24 01:00:00,301.16,305.75,1011,83,301.16,301.16,2.57,180,40,802,Clouds,scattered clouds,03d
2023-03-24 02:00:00,302.16,307.7,1012,79,302.16,302.16,1.54,0,75,803,Clouds,broken clouds,04d
2023-03-24 03:00:00,303.16,309.22,1012,74,303.16,303.16,2.06,210,75,803,Clouds,broken clouds,04d
2023-03-24 04:00:00,304.16,309.61,1011,66,304.16,304.16,1.03,0,75,803,Clouds,broken clouds,04d
2023-03-24 05:00:00,305.16,310.87,1010,62,305.16,305.16,1.03,0,75,803,Clouds,broken clouds,04d
2023-03-24 06:00:00,307.16,312.26,1009,52,307.16,307.16,1.54,0,75,803,Clouds,broken clouds,04d
2023-03-24 07:00:00,307.16,312.26,1008,52,307.16,307.16,1.54,0,75,803,Clouds,broken clouds,04d
2023-03-24 08:00:00,308.16,313.46,1007,49,308.16,308.16,1.54,0,75,803,Clouds,broken clouds,04d
2023-03-24 09:00:00,307.16,313.36,1007,55,307.16,307.16,3.09,170,40,802,Clouds,scattered clouds,03d
2023-03-24 10:00:00,305.16,312.16,1006,66,305.16,305.16,5.14,180,20,801,Clouds,few clouds,02d
2023-03-24 11:00:00,303.16,309.22,1007,74,303.16,303.16,6.69,180,20,801,Clouds,few clouds,02d
2023-03-24 12:00:00,302.16,307.7,1007,79,302.16,302.16,5.66,180,20,801,Clouds,few clouds,02n
2023-03-24 13:00:00,301.16,304.97,1008,78,301.16,301.16,4.63,150,20,801,Clouds,few clouds,02n
2023-03-24 14:00:00,301.16,304.97,1009,78,301.16,301.16,3.6,140,20,801,Clouds,few clouds,02n
2023-03-24 15:00:00,301.16,304.97,1009,78,301.16,301.16,4.12,130,20,801,Clouds,few clouds,02n
2023-03-24 16:00:00,300.16,303.2,1010,83,300.16,300.16,4.12,130,20,801,Clouds,few clouds,02n
2023-03-24 17:00:00,300.16,303.2,1010,83,300.16,300.16,3.6,130,20,801,Clouds,few clouds,02n
2023-03-24 18:00:00,300.16,303.2,1009,83,300.16,300.16,2.57,160,20,801,Clouds,few clouds,02n
2023-03-24 19:00:00,300.16,303.81,1009,89,300.16,300.16,2.57,160,20,801,Clouds,few clouds,02n
2023-03-24 20:00:00,300.16,303.81,1009,89,300.16,300.16,2.57,160,20,801,Clouds,few clouds,02n
2023-03-24 21:00:00,300.16,303.81,1009,89,300.16,300.16,2.57,160,20,801,Clouds,few clouds,02n
2023-03-24 22:00:00,300.16,303.81,1009,89,300.16,300.16,2.57,160,40,802,Clouds,scattered clouds,03n
2023-03-24 23:00:00,300.16,303.2,1010,83,300.16,300.16,2.57,170,40,802,Clouds,scattered clouds,03d
2023-03-25 00:00:00,300.16,303.2,1011,83,300.16,300.16,2.57,160,40,802,Clouds,scattered clouds,03d
2023-03-25 01:00:00,300.16,303.81,1012,89,300.16,300.16,3.09,140,75,803,Clouds,broken clouds,04d
2023-03-25 02:00:00,301.16,304.97,1012,78,301.16,301.16,3.6,130,75,803,Clouds,broken clouds,04d
2023-03-25 03:00:00,302.16,306.67,1013,74,302.16,302.16,3.09,130,75,803,Clouds,broken clouds,04d
2023-03-25 04:00:00,305.16,309.65,1012,58,305.16,305.16,3.09,120,75,803,Clouds,broken clouds,04d
2023-03-25 05:00:00,305.16,308.81,1011,55,305.16,305.16,3.6,140,75,803,Clouds,broken clouds,04d
2023-03-25 06:00:00,305.16,308.81,1010,55,305.16,305.16,2.57,140,40,802,Clouds,scattered clouds,03d
2023-03-25 07:00:00,306.16,310.05,1009,52,306.16,306.16,3.09,140,75,803,Clouds,broken clouds,04d
2023-03-25 08:00:00,305.16,309.65,1008,58,305.16,305.16,4.12,170,75,803,Clouds,broken clouds,04d
2023-03-25 09:00:00,306.16,311.99,1008,58,306.16,306.16,3.6,160,40,802,Clouds,scattered clouds,03d
2023-03-25 10:00:00,305.16,310.87,1008,62,305.16,305.16,4.12,190,20,801,Clouds,few clouds,02d
2023-03-25 11:00:00,303.16,308.21,1008,70,303.16,303.16,5.14,190,20,801,Clouds,few clouds,02d
2023-03-25 12:00:00,301.16,304.97,1009,78,301.16,301.16,5.14,180,20,801,Clouds,few clouds,02n
2023-03-25 13:00:00,300.16,303.2,1009,83,300.16,300.16,4.63,180,0,800,Clear,clear sky,01n
2023-03-25 14:00:00,300.16,303.2,1010,83,300.16,300.16,3.6,160,0,800,Clear,clear sky,01n
2023-03-25 15:00:00,300.16,303.2,1011,83,300.16,300.16,3.09,160,0,800,Clear,clear sky,01n
2023-03-25 16:00:00,300.16,303.2,1011,83,300.16,300.16,3.09,160,20,801,Clouds,few clouds,02n
2023-03-25 17:00:00,300.16,303.2,1010,83,300.16,300.16,2.57,160,20,801,Clouds,few clouds,02n
2023-03-25 18:00:00,300.16,303.81,1010,89,300.16,300.16,2.06,170,40,802,Clouds,scattered clouds,03n
2023-03-25 19:00:00,299.16,299.16,1009,94,299.16,299.16,2.57,150,75,803,Clouds,broken clouds,04n
2023-03-25 20:00:00,299.16,299.16,1009,94,299.16,299.16,1.03,0,75,803,Clouds,broken clouds,04n
2023-03-25 21:00:00,299.16,299.16,1008,94,299.16,299.16,2.57,120,75,803,Clouds,broken clouds,04n
2023-03-25 22:00:00,298.16,299.33,1009,100,298.16,298.16,2.06,80,75,803,Clouds,broken clouds,04n
2023-03-25 23:00:00,298.16,299.17,1009,94,298.16,298.16,2.06,70,75,803,Clouds,broken clouds,04d
2023-03-26 00:00:00,298.16,299.33,1010,100,298.16,298.16,0.51,0,20,801,Clouds,few clouds,02d
2023-03-26 01:00:00,299.16,299.16,1011,94,299.16,299.16,0.51,0,20,801,Clouds,few clouds,02d
2023-03-26 02:00:00,302.16,306.67,1011,74,302.16,302.16,1.03,0,40,802,Clouds,scattered clouds,03d
2023-03-26 03:00:00,304.16,308.53,1012,62,304.16,304.16,1.54,0,20,801,Clouds,few clouds,02d
2023-03-26 04:00:00,305.16,308.81,1011,55,305.16,305.16,2.57,0,20,801,Clouds,few clouds,02d
2023-03-26 05:00:00,307.16,311.23,1010,49,307.16,307.16,1.54,0,20,801,Clouds,few clouds,02d
2023-03-26 06:00:00,306.16,310.05,1009,52,306.16,306.16,2.06,170,20,801,Clouds,few clouds,02d
2023-03-26 07:00:00,308.16,311.33,1008,43,308.16,308.16,2.06,170,20,801,Clouds,few clouds,02d
2023-03-26 08:00:00,308.16,313.46,1007,49,308.16,308.16,2.57,160,20,801,Clouds,few clouds,02d
2023-03-26 09:00:00,308.16,313.46,1006,49,308.16,308.16,3.6,180,20,801,Clouds,few clouds,02d
2023-03-26 10:00:00,307.16,312.26,1006,52,307.16,307.16,4.63,160,20,801,Clouds,few clouds,02d
2023-03-26 11:00:00,305.16,307.78,1007,51,305.16,305.16,4.63,150,0,800,Clear,clear sky,01d
2023-03-26 12:00:00,304.16,306.83,1007,55,304.16,304.16,5.14,190,0,800,Clear,clear sky,01n
2023-03-26 13:00:00,302.16,306.67,1008,74,302.16,302.16,4.12,170,0,800,Clear,clear sky,01n
2023-03-26 14:00:00,301.16,304.97,1009,78,301.16,301.16,3.09,170,0,800,Clear,clear sky,01n
2023-03-26 15:00:00,301.16,305.75,1009,83,301.16,301.16,2.57,170,20,801,Clouds,few clouds,02n
2023-03-26 16:00:00,301.16,305.75,1009,83,301.16,301.16,3.6,160,20,801,Clouds,few clouds,02n
2023-03-26 17:00:00,300.16,303.81,1009,89,300.16,300.16,3.6,150,20,801,Clouds,few clouds,02n
2023-03-26 18:00:00,300.16,303.81,1009,89,300.16,300.16,2.06,160,20,801,Clouds,few clouds,02n
2023-03-26 19:00:00,300.16,303.81,1008,89,300.16,300.16,2.57,150,40,802,Clouds,scattered clouds,03n
2023-03-26 20:00:00,300.16,303.81,1008,89,300.16,300.16,3.6,140,40,802,Clouds,scattered clouds,03n
2023-03-26 21:00:00,300.16,303.81,1008,89,300.16,300.16,1.54,0,40,802,Clouds,scattered clouds,03n
2023-03-26 22:00:00,300.16,303.81,1009,89,300.16,300.16,1.54,0,40,802,Clouds,scattered clouds,03n
2023-03-26 23:00:00,300.16,303.81,1009,89,300.16,300.16,1.54,0,75,803,Clouds,broken clouds,04d
2023-03-27 00:00:00,300.16,303.81,1010,89,300.16,300.16,3.09,130,40,802,Clouds,scattered clouds,03d
2023-03-27 01:00:00,301.16,305.75,1011,83,301.16,301.16,4.12,130,40,802,Clouds,scattered clouds,03d
2023-03-27 02:00:00,302.16,306.67,1012,74,302.16,302.16,2.57,140,40,802,Clouds,scattered clouds,03d
2023-03-27 03:00:00,304.16,308.53,1012,62,304.16,304.16,4.12,120,20,801,Clouds,few clouds,02d
2023-03-27 04:00:00,305.16,310.87,1012,62,305.16,305.16,3.09,140,40,802,Clouds,scattered clouds,03d
2023-03-27 05:00:00,306.16,310.99,1011,55,306.16,306.16,4.12,110,40,802,Clouds,scattered clouds,03d
2023-03-27 06:00:00,306.16,310.05,1010,52,306.16,306.16,2.57,0,40,802,Clouds,scattered clouds,03d
2023-03-27 07:00:00,307.16,311.23,1009,49,307.16,307.16,2.57,170,20,801,Clouds,few clouds,02d
2023-03-27 08:00:00,307.16,311.23,1008,49,307.16,307.16,4.12,170,20,801,Clouds,few clouds,02d
2023-03-27 09:00:00,306.16,311.99,1008,58,306.16,306.16,5.14,200,20,801,Clouds,few clouds,02d
2023-03-27 10:00:00,306.16,311.99,1008,58,306.16,306.16,4.63,190,0,800,Clear,clear sky,01d
2023-03-27 11:00:00,303.16,309.22,1008,74,303.16,303.16,6.17,180,0,800,Clear,clear sky,01d
2023-03-27 12:00:00,302.16,307.7,1009,79,302.16,302.16,5.66,190,0,800,Clear,clear sky,01n
2023-03-27 13:00:00,302.16,307.7,1009,79,302.16,302.16,4.12,160,0,800,Clear,clear sky,01n
2023-03-27 14:00:00,301.16,305.75,1010,83,301.16,301.16,4.63,150,20,801,Clouds,few clouds,02n
2023-03-27 15:00:00,301.16,305.75,1010,83,301.16,301.16,4.12,140,20,801,Clouds,few clouds,02n
2023-03-27 16:00:00,301.16,305.75,1011,83,301.16,301.16,4.12,130,20,801,Clouds,few clouds,02n
2023-03-27 17:00:00,301.16,305.75,1011,83,301.16,301.16,4.12,140,20,801,Clouds,few clouds,02n
2023-03-27 18:00:00,301.16,305.75,1011,83,301.16,301.16,4.12,140,20,801,Clouds,few clouds,02n
2023-03-27 19:00:00,301.16,306.75,1010,89,301.16,301.16,3.6,140,40,802,Clouds,scattered clouds,03n
2023-03-27 20:00:00,300.16,304.35,1009,94,300.16,300.16,3.09,140,40,802,Clouds,scattered clouds,03n
2023-03-27 21:00:00,300.16,303.81,1009,89,300.16,300.16,3.6,140,40,802,Clouds,scattered clouds,03n
2023-03-27 22:00:00,300.16,304.35,1010,94,300.16,300.16,4.12,130,40,802,Clouds,scattered clouds,03n
2023-03-27 23:00:00,300.16,303.81,1010,89,300.16,300.16,3.09,140,40,802,Clouds,scattered clouds,03d
2023-03-28 00:00:00,300.16,303.81,1011,89,300.16,300.16,3.09,120,40,802,Clouds,scattered clouds,03d
2023-03-28 01:00:00,301.16,305.75,1012,83,301.16,301.16,4.63,130,20,801,Clouds,few clouds,02d
2023-03-28 02:00:00,303.16,309.22,1012,74,303.16,303.16,6.17,120,20,801,Clouds,few clouds,02d
2023-03-28 03:00:00,304.16,310.78,1012,70,304.16,304.16,6.69,110,20,801,Clouds,few clouds,02d
